3	513
3	514
3	515
3	516
3	517
3	518
3	519
3	520
3	521
3	522
3	523
3	524
3	525
3	526
3	527
3	528
3	529
3	530
3	531
3	532
3	533
3	534
3	535
3	536
3	537
3	538
3	539
3	540
3	541
3	542
3	543
3	544
3	545
3	546
3	547
3	548
3	549
3	550
3	551
3	552
3	553
3	554
3	555
3	556
3	557
3	247
3	558
3	559
3	560
3	561
3	562
3	563
3	564
3	565
3	566
3	567
3	355
3	568
3	569
3	570
3	571
3	572
3	573
3	574
3	575
3	576
3	577
3	578
3	579
3	580
3	581
5	257
5	774
5	775
5	683
6	257
6	779
6	780
6	781
6	584
6	782
6	774
6	99
6	98
6	427
6	783
6	107
6	784
6	785
6	5
6	786
6	137
6	20
6	18
6	787
6	788
6	789
6	790
6	791
6	792
6	793
6	794
6	795
6	796
6	797
6	37
6	112
6	798
6	799
6	800
6	801
6	802
6	803
6	450
6	804
6	384
6	805
6	806
6	807
6	808
6	727
6	743
6	456
6	809
6	810
6	275
6	811
6	812
6	813
6	814
6	815
6	816
6	442
6	2
6	817
6	818
6	293
6	819
6	101
6	820
6	821
6	822
6	823
7	257
8	257
9	257
10	257
10	863
11	257
12	257
12	864
12	865
12	866
12	867
12	868
12	869
13	73
13	870
13	134
13	871
13	11
13	12
13	872
13	116
13	71
13	597
13	873
13	167
13	341
13	874
13	8
13	875
13	876
13	298
13	1
13	244
13	72
13	877
13	189
13	878
13	166
13	76
13	879
13	880
13	16
13	881
13	52
13	843
13	882
13	9
13	883
13	884
13	885
13	886
13	789
13	887
13	18
13	274
13	888
13	889
13	21
13	890
13	891
13	663
13	892
13	893
13	894
13	572
13	188
13	635
13	53
13	895
13	896
13	897
13	407
13	593
13	248
13	898
13	899
13	410
13	900
13	901
13	902
13	755
13	903
13	110
13	904
13	905
13	906
13	907
13	908
13	909
13	910
13	911
13	912
13	913
13	3
13	914
13	915
13	916
13	917
13	191
13	918
13	919
13	10
13	751
13	920
13	921
13	922
13	923
13	924
13	925
13	926
13	927
13	928
13	929
13	930
13	332
13	931
13	40
13	932
13	933
13	934
13	935
13	936
13	51
13	44
13	55
13	937
13	938
13	939
13	127
13	542
13	559
13	940
13	558
13	141
13	941
14	257
15	257
15	974
16	257
17	257
17	377
17	880
17	975
17	976
17	324
17	977
17	978
17	979
17	260
17	980
17	762
17	883
17	188
17	876
17	778
17	981
17	982
17	298
17	983
17	984
17	985
17	986
17	987
17	969
17	116
17	988
17	989
17	990
17	991
17	992
17	993
17	994
17	953
17	995
17	996
17	997
17	998
17	999
17	191
17	1000
17	933
17	1001
17	705
17	371
17	1002
17	1003
17	84
17	698
17	11
17	189
17	382
17	1004
17	1005
17	255
17	861
17	1006
17	1007
17	1008
17	930
17	672
17	1009
17	1010
17	951
17	1011
17	1012
17	1013
17	915
17	1014
17	1015
17	1016
17	1017
17	1018
17	212
17	1019
17	1020
17	1021
17	1022
17	1023
17	1024
17	1025
17	1026
17	1027
17	1028
17	1029
17	159
17	210
17	332
17	1030
17	963
17	1031
17	1032
17	1033
17	1034
17	1035
17	1036
17	1037
17	1038
17	707
17	1039
18	257
19	257
20	257
20	1040
21	257
22	257
22	1041
22	1042
22	459
22	1043
22	1044
22	1045
22	105
22	1046
22	1047
23	340
23	441
23	1048
23	145
23	688
23	1045
23	1049
23	22
23	1050
23	3
23	1051
23	1052
23	1053
23	564
23	1054
23	748
23	464
23	1055
23	1056
23	1057
23	1058
23	1059
23	1060
23	877
23	1061
